I Fell in Love in the Pandemic. It Was Not Romantic at All.,"At first, it was mutual frustration vented through chaotic late-night texts. But it didn’t stay that way.",By Shelby Lorman,The New York Times,2021-02-23T10:00:20+0000,https://www.nytimes.com/2021/02/23/opinion/love-covid-dating.html
The Golden Age of Free Stuff Is Upon Us,"The pandemic has spawned an enormous wave of items tossed out on New York City’s streets — including kitchen sinks, a Korean wedding chest and even a Tiffany bracelet.",By Kimiko de Freytas-Tamura,The New York Times,2021-02-24T10:00:27+0000,https://www.nytimes.com/2021/02/24/nyregion/nyc-sidewalk-free-stuff-furniture-cabinets.html
"Blinken, Without Leaving Home, Tries to Mend Fences With Allies Abroad","The secretary of state has postponed diplomatic travel during the coronavirus pandemic, which experts say is a challenge at a moment of flux in the world.",By Michael Crowley,The New York Times,2021-02-23T19:42:58+0000,https://www.nytimes.com/2021/02/23/us/politics/blinken-state-department-travel-pandemic.html
"Mitt Romney Has a Plan, and Joe Biden Should Borrow From It",Child poverty requires a permanent fix.,By The Editorial Board,The New York Times,2021-02-24T00:32:22+0000,https://www.nytimes.com/2021/02/23/opinion/biden-romney-child-poverty.html
Officials confirm the first case of the South Africa variant in a New York resident.,"The variant is more transmissible and may evade antibodies stirred by prior infections or vaccines. One other case has been detected in the state, in a Connecticut man who was hospitalized in New York City.",By Mihir Zaveri,The New York Times,2021-02-21T18:53:23+0000,https://www.nytimes.com/2021/02/21/world/covid-south-africa-variant-new-york.html
"Amid Shortfalls, Biden Signs Executive Order to Bolster Critical Supply Chains",The order is intended to help insulate the economy from future shortages of critical imported components by making the United States less reliant on foreign supplies.,By Jim Tankersley and Ana Swanson,The New York Times,2021-02-24T10:00:21+0000,https://www.nytimes.com/2021/02/24/business/biden-supply-chain-executive-order.html
How New Jersey Averted a Pandemic Financial Calamity,A $44.8 billion spending plan unveiled Tuesday by Gov. Phil Murphy calls for no new taxes and fully funds the state pension program for the first time since 1996.,By Tracey Tully,The New York Times,2021-02-23T18:06:42+0000,https://www.nytimes.com/2021/02/23/nyregion/phil-murphy-nj-budget.html
Montana and the Dakotas were hot spots. Until they weren’t.,"The spike in these states was as brief as it was powerful. Today, their rates of new cases are back roughly to where they were last summer or early fall.",By Michael Wines,The New York Times,2021-02-20T14:42:23+0000,https://www.nytimes.com/2021/02/20/world/covid-coronavirus-dakotas.html
"Travel Quarantines: Enduring the Mundane, One Day at a Time","Running a half-marathon in your hotel room. Hearing the sea, but not seeing it. Fixating on food. Here’s how some travelers passed the time during their mandatory quarantines.",By Lauren Sloss,The New York Times,2021-02-24T10:00:29+0000,https://www.nytimes.com/2021/02/24/travel/quarantine-life-travelers.html
"As Buildings’ Life Spans Shrink, Developers Try to Adjust",Industry experts are starting to take heed as disruptions from the pandemic and changing technological needs are hastening the demise of commercial real estate developments.,By Kevin Williams,The New York Times,2021-02-23T14:00:08+0000,https://www.nytimes.com/2021/02/23/business/as-buildings-life-spans-shrink-developers-try-to-adjust.html
"For Some Teens, It’s Been a Year of Anxiety and Trips to the E.R.","During the pandemic, suicidal thinking is up. And families find that hospitals can’t handle adolescents in crisis.",By Benedict Carey,The New York Times,2021-02-23T20:48:23+0000,https://www.nytimes.com/2021/02/23/health/coronavirus-mental-health-teens.html
The Pandemic Has Diminished Part of Athletes’ Jobs: Signing Autographs,"Even where spectators can attend sports events, physical buffers between them and the athletes often prevent autograph seeking. Players and fans miss the interaction.",By Gerald Narciso,The New York Times,2021-02-23T10:00:15+0000,https://www.nytimes.com/2021/02/23/sports/coronavirus-sports-no-autographs.html
"As Pandemic Took Hold, Suicide Rose Among Japanese Women","Job losses, urban isolation, household burdens: Covid-19 has compounded the pressures on women, raising alarms in a country that has worked to reduce some of the world’s highest suicide rates.",By Motoko Rich and Hikari Hida,The New York Times,2021-02-23T01:00:10+0000,https://www.nytimes.com/2021/02/22/world/asia/japan-women-suicide-coronavirus.html
Your Tuesday Briefing,England’s cautious steps toward normalcy.,By Natasha Frost,The New York Times,2021-02-23T03:07:37+0000,https://www.nytimes.com/2021/02/22/briefing/britain-coronavirus.html
Florida Women Pose as ‘Grannies’ to Get Vaccinated,Florida health administrators said two women in Florida “dressed up as grannies” in order to receive their second dose of the coronavirus vaccine.,By The Associated Press,The New York Times,2021-02-19T19:41:40+0000,https://www.nytimes.com/video/us/100000007614690/florida-grannies-coronavirus-vaccine.html
Boris Johnson Calls for G7 Cooperation on Global Threats,"Boris Johnson, the British prime minister, hosted a virtual meeting with leaders of the Group of 7 nations on Friday and outlined the need for a multilateral approach to global vaccinations and the fight against climate change.",By The Associated Press,The New York Times,2021-02-20T02:12:06+0000,https://www.nytimes.com/video/world/europe/100000007615452/boris-johnson-coronavirus-climate-change.html
Cuomo Announces Restaurants Can Increase Capacity,"On Friday, Gov. Andrew M. Cuomo announced that restaurants in New York City would be increasing indoor dining capacity to 35 percent due to a decrease in coronavirus cases.",By Reuters,Reuters,2021-02-19T21:04:13+0000,https://www.nytimes.com/video/us/politics/100000007614885/cuomo-restaurants-capacity-increase.html
Merkel Addresses Vaccination and Global Sustainability Efforts,Chancellor Angela Merkel of Germany spoke about coronavirus vaccination efforts and global leadership at the Munich Security Conference on Friday.,By Reuters,Reuters,2021-02-19T19:11:55+0000,https://www.nytimes.com/video/world/europe/100000007614551/merkel-global-leaders.html
W.H.O. Warns of Unequal Vaccine Distribution,The World Health Organization on Friday warned that the unequal distribution of vaccines across the globe could further the spread of the coronavirus.,By Reuters,Reuters,2021-02-19T18:39:14+0000,https://www.nytimes.com/video/world/europe/100000007614510/who-vaccine-coronavirus-g7.html
Biden Promises Vaccines for All Americans by the End of July,"After touring a Pfizer manufacturing facility in Kalamazoo, Mich., on Friday, President Biden emphasized the safety of approved coronavirus vaccines and said there would be enough available for all Americans by the end of July.",By Reuters,The New York Times,2021-02-19T22:28:46+0000,https://www.nytimes.com/video/us/politics/100000007615132/biden-coronavirus-vaccine-michigan.html
Cuomo Addresses Nursing Home Investigation,"At a news conference on Friday, Gov. Andrew M. Cuomo of New York pushed back on accusations that there had been a purposeful delay in reporting coronavirus deaths in nursing homes across the state.",By Reuters,Reuters,2021-02-19T20:45:58+0000,https://www.nytimes.com/video/us/politics/100000007614718/cuomo-nursing-home-deaths.html
W.H.O. Warns of Unequal Vaccine Distribution,The World Health Organization on Friday warned that the unequal distribution of vaccines across the globe could further the spread of the coronavirus.,By Reuters,Reuters,2021-02-19T18:39:14+0000,https://www.nytimes.com/video/world/europe/100000007614510/who-vaccine-coronavirus-g7.html
The Jobs the Pandemic May Devastate,An updated forecast by the Bureau of Labor Statistics has alarming news for people with a high school diploma or less.,By Jed Kolko,The New York Times,2021-02-22T10:00:06+0000,https://www.nytimes.com/2021/02/22/upshot/jobs-future-pandemic-.html
"Winter Storms Delayed Delivery of 6 Million Vaccines, White House Says","Andy Slavitt, a White House pandemic adviser, said a backlog of coronavirus vaccine shipments caused by severe winter storms across the country were expected to be delivered in the next week.",By Reuters,Reuters,2021-02-19T19:12:22+0000,https://www.nytimes.com/video/us/100000007614468/vaccine-delays-winter-storm.html
Is This the End of Tipping?,The restaurant industry is in crisis. But some see how bad things are for servers — including “maskual harassment” — as a unique chance to make life better.,By Emma Goldberg,The New York Times,2021-02-21T08:00:10+0000,https://www.nytimes.com/2021/02/21/business/pandemic-restaurant-tipping.html
"England will reopen schools in two weeks, but pubs and restaurants will stay shut for now, Johnson says.","Prime Minister Boris Johnson introduced a “road map” to end lockdown restrictions, the tentative first steps in a long-awaited plan to ease a nationwide lockdown prompted by a highly contagious variant of the coronavirus.",By Mark Landler and Stephen Castle,The New York Times,2021-02-22T10:04:58+0000,https://www.nytimes.com/2021/02/22/world/boris-johnson-covid.html
What Loss Looks Like: Share an Object of Remembrance,Show us the artifacts that help you memorialize those you lost during the pandemic. Your submission may be included in our virtual memorial.,,The New York Times,2021-02-19T18:54:22+0000,https://www.nytimes.com/2021/02/19/well/share-objects-of-remembrance.html
South Africa Variant Emerges in New York,"Coronavirus cases are declining in the state, but uncertainties remain about new dangers and the pace of vaccination.",By Mihir Zaveri,The New York Times,2021-02-22T10:22:23+0000,https://www.nytimes.com/2021/02/22/nyregion/south-africa-variant-new-york.html
Uprising Grows Over Cuomo’s Bullying and ‘Brutalist Political Theater’,The scrutiny of Covid-19 deaths in New York nursing homes has also put the governor’s aggressive behavior in the spotlight.,By Jesse McKinley and Luis Ferré-Sadurní,The New York Times,2021-02-22T08:00:09+0000,https://www.nytimes.com/2021/02/22/nyregion/cuomo-new-york-covid.html
Uprising Grows Over Cuomo’s Bullying and ‘Brutalist Political Theater’,The scrutiny of Covid-19 deaths in New York nursing homes has also put the governor’s aggressive behavior in the spotlight.,By Jesse McKinley and Luis Ferré-Sadurní,The New York Times,2021-02-22T08:00:09+0000,https://www.nytimes.com/2021/02/22/nyregion/cuomo-new-york-covid.html
Airbnb Is Driving Hosts Elsewhere With Costly Pandemic Policies,"Hurt by refunds, some are trying to cut the site out of bookings or taking legal action. The company says it is working to reduce tensions.",By Erin Griffith,The New York Times,2021-02-21T19:30:08+0000,https://www.nytimes.com/2021/02/21/technology/airbnb-hosts-pandemic-tensions.html
The Virus Slammed Her Neighborhood. She Can’t Find Her Father a Vaccine.,"Logistical hurdles, fear and misinformation are threatening to leave some of the city’s immigrant communities behind as the vaccine rollout ramps up.",By Annie Correal,The New York Times,2021-02-22T10:00:19+0000,https://www.nytimes.com/2021/02/22/nyregion/nyc-covid-vaccines.html
